schlcode	c_size	c_boys	c_girls	c_numcl	c_pik	c_status	c_leom	c_tip	c_num5rd	c_type	flgrm5	mrkgrm5	ngrm5	flmth5	mrkmth5	nmth5	towncode	townname	popcode	tip_a	grade	classid	classize	_type_	_freq_	cohsize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	studchk	misskov2	missagg	nmiss_k	nmiss_a	classct	math_n	flmath_n	nmath_n	verb_n	flverb_n	nverb_n	impute	nverb_m	nmath_m	tip_s	townid	tipuach
51347	154	88	66	28	1	1	1	"1"	4	4	36.18	71	152	27.63	65	152	66001	"èÖåÖá"	11	4	5	3	40	0	4	154	39	64.36	35.9	39	70.05	41	1	0	0	0	0	4	64.56052	27.60987	152	71.00612	36.15197	152	0			4	66001	4
51347	154	88	66	28	1	1	1	"1"	4	4	36.18	71	152	27.63	65	152	66001	"èÖåÖá"	11	4	5	4	37	0	4	154	37	68.76	24.3	37	71.51	27	1	0	0	0	0	4	64.56052	27.60987	152	71.00612	36.15197	152	0			4	66001	4
51352	118	63	55	20	1	1	1	"1"	3	3	9.28	83	97	4.12	82	97	64006	"ÑâåñòÑ"	11	3	5	1	39	0	3	118	34	82.06	0	34	83.29	11.8	1	0	0	0	0	3	81.54814	4.15567	97	83.09216	9.314433	97	0			3	64006	3
51352	118	63	55	20	1	1	1	"1"	3	3	9.28	83	97	4.12	82	97	64006	"ÑâåñòÑ"	11	3	5	2	39	0	3	118	32	82.63	6.3	32	84.25	6.3	1	0	0	0	0	3	81.54814	4.15567	97	83.09216	9.314433	97	0			3	64006	3
51352	118	63	55	20	1	1	1	"1"	3	3	9.28	83	97	4.12	82	97	64006	"ÑâåñòÑ"	11	3	5	3	40	0	3	118	31	79.87	6.5	31	81.68	9.7	1	0	0	0	0	3	81.54814	4.15567	97	83.09216	9.314433	97	0			3	64006	3
51353	70	36	34	17	1	1	1	"1"	2	2	32.81	72	64	44.78	61	67	66001	"èÖåÖá"	11	9	5	2	34	0	2	70	34	56.79	44.1	33	73.85	39.4	1	0	0	1	0	2	56.79	44.1	34	73.85	39.4	33	0			9	66001	9
51353	70	36	34	17	1	1	1	"1"	2	2	32.81	72	64	44.78	61	67	66001	"èÖåÖá"	11	9	5	1	36	0	2	70	33	65.33758	45.48061	31	70.03065	25.79484		1	0	1	0	2	56.79	44.1	34	73.85	39.4	33	1	31	33	9	66001	9
51354	104	55	49	21	1	1	1	"1"	3	3	22.45	73	98	32.65	61	98	62000	"çâ öÅ"	11	6	5	1	34	0	3	104	32	65.5	28.1	32	73.69	21.9	1	0	0	1	0	3	62.89046	32.31385	65	72.27862	20.02154	65	0			6	62000	6
51354	104	55	49	21	1	1	1	"1"	3	3	22.45	73	98	32.65	61	98	62000	"çâ öÅ"	11	6	5	2	35	0	3	104	33	60.36	36.4	33	70.91	18.2	1	0	0	1	0	3	62.89046	32.31385	65	72.27862	20.02154	65	0			6	62000	6
51354	104	55	49	21	1	1	1	"1"	3	3	22.45	73	98	32.65	61	98	62000	"çâ öÅ"	11	6	5	3	35	0	3	104	33	57.27636	33.31212	33	74.42091	27.23333		1	0	1	0	3	62.89046	32.31385	65	72.27862	20.02154	65	1	33	33	6	62000	6
51356	27	11	16	6	2	1	1	"3"	1	1	30.77	70	26	34.62	56	26	26500	"èÖòôÑ öéò"	12	23	5	1	27	0	1	27	26	56.12	34.6	26	69.73	30.8	1	0	0	0	0	1	56.12	34.6	26	69.73	30.8	26	0			23	26500	23
51360	99	43	56	24	1	1	1	"1"	3	3	12.77	79	94	7.45	73	94	66001	"èÖåÖá"	11	3	5	1	30	0	3	98	30	71.97	6.7	30	80.23	6.7	1	0	0	1	0	3	72.36846	10.79231	65	78.75462	10.79231	65	0			3	66001	3
51360	99	43	56	24	1	1	1	"1"	3	3	12.77	79	94	7.45	73	94	66001	"èÖåÖá"	11	3	5	3	35	0	3	98	35	72.71	14.3	35	77.49	14.3	1	0	0	1	0	3	72.36846	10.79231	65	78.75462	10.79231	65	0			3	66001	3
51360	99	43	56	24	1	1	1	"1"	3	3	12.77	79	94	7.45	73	94	66001	"èÖåÖá"	11	3	5	2	33	0	3	98	29	74.41552		29	79.55	17.20276		1	0	1	0	3	72.36846	10.79231	65	78.75462	10.79231	65	1	29	29	3	66001	3
51361	74	37	37	20	1	1	1	"1"	2	2	18.31	79	71	28.17	69	71	66001	"èÖåÖá"	11	5	5	1	37	0	2	74	34	65.79	35.3	34	76.76	26.5	1	0	0	0	0	2	69.25028	28.16056	71	79.12592	18.31831	71	0			5	66001	5
51361	74	37	37	20	1	1	1	"1"	2	2	18.31	79	71	28.17	69	71	66001	"èÖåÖá"	11	5	5	2	37	0	2	74	37	72.43	21.6	37	81.3	10.8	1	0	0	0	0	2	69.25028	28.16056	71	79.12592	18.31831	71	0			5	66001	5
51364	63	32	31	12	1	1	1	"2"	2	2	18.64	77	59	17.46	73	63	64006	"ÑâåñòÑ"	11	9	5	1	31	0	2	63	30	73.3	23.3	29	76.17	20.7	1	0	0	0	0	2	73.46238	17.43333	63	76.88187	18.6661	59	0			9	64006	9
51364	63	32	31	12	1	1	1	"2"	2	2	18.64	77	59	17.46	73	63	64006	"ÑâåñòÑ"	11	9	5	2	32	0	2	63	33	73.61	12.1	30	77.57	16.7	1	0	0	0	0	2	73.46238	17.43333	63	76.88187	18.6661	59	0			9	64006	9
51365	68	31	37	18	1	1	1	"0"	2	2	7.81	87	64	10.94	73	64	50005	"Öîâ- ÅâÅÄ åö"	11	0	5	1	34	0	2	68	32	70.22	15.6	32	85.97	9.4	1	0	0	1	0	2	70.22	15.6	32	85.97	9.4	32	0			0	50005	0
51365	68	31	37	18	1	1	1	"0"	2	2	7.81	87	64	10.94	73	64	50005	"Öîâ- ÅâÅÄ åö"	11	0	5	2	34	0	2	68	32	75.78	6.28	32	88.03	6.22		1	0	1	0	2	70.22	15.6	32	85.97	9.4	32	1	32	32	0	50005	0
51367	12	12	0	6	2	1	1	""	1	1	50	74	12	25	65	12	62000	"çâ öÅ"	12	24	5	1	12	0	1	12	12	64.42	25	12	74	50	1	0	0	0	0	1	64.42	25	12	74	50	12	0			24	62000	24
51368	66	34	32	17	1	1	1	""	2	2	0	89	62	8.06	79	62	50005	"Öîâ- ÅâÅÄ åö"	11	1	5	1	32	0	2	66	30	77.8	10	30	88.07	0	1	0	0	0	0	2	78.74451	8.090322	62	88.72549	0	62	0			1	50005	1
51368	66	34	32	17	1	1	1	""	2	2	0	89	62	8.06	79	62	50005	"Öîâ- ÅâÅÄ åö"	11	1	5	2	34	0	2	66	32	79.63	6.3	32	89.34	0	1	0	0	0	0	2	78.74451	8.090322	62	88.72549	0	62	0			1	50005	1
51369	76	33	43	19	1	1	1	""	3	3	25	72	60	30	63	60	62000	"çâ öÅ"	11	10	5	1	23	0	3	76	23	56.96	43.5	22	69.73	54.5	1	0	0	0	0	3	58.27043	38.58286	70	69.10116	33.32464	69	0			10	62000	10
51369	76	33	43	19	1	1	1	""	3	3	25	72	60	30	63	60	62000	"çâ öÅ"	11	10	5	2	27	0	3	76	26	63.42	38.5	26	68.15	23.1	1	0	0	0	0	3	58.27043	38.58286	70	69.10116	33.32464	69	0			10	62000	10
51369	76	33	43	19	1	1	1	""	3	3	25	72	60	30	63	60	62000	"çâ öÅ"	11	10	5	3	26	0	3	76	21	53.33	33.3	21	69.62	23.8	1	0	0	0	0	3	58.27043	38.58286	70	69.10116	33.32464	69	0			10	62000	10
51371	142	71	71	24	1	1	1	""	4	4	16.3	76	135	21.32	73	136	66001	"èÖåÖá"	11	4	5	1	37	0	4	142	37	76.76	13.5	37	75.59	8.1	1	0	0	0	0	4	73.17198	21.31471	136	76.16089	16.27185	135	0			4	66001	4
51371	142	71	71	24	1	1	1	""	4	4	16.3	76	135	21.32	73	136	66001	"èÖåÖá"	11	4	5	2	37	0	4	142	35	69.46	20	35	77.94	17.1	1	0	0	0	0	4	73.17198	21.31471	136	76.16089	16.27185	135	0			4	66001	4
51371	142	71	71	24	1	1	1	""	4	4	16.3	76	135	21.32	73	136	66001	"èÖåÖá"	11	4	5	3	38	0	4	142	35	73.83	31.4	35	77.37	17.1	1	0	0	0	0	4	73.17198	21.31471	136	76.16089	16.27185	135	0			4	66001	4
51371	142	71	71	24	1	1	1	""	4	4	16.3	76	135	21.32	73	136	66001	"èÖåÖá"	11	4	5	4	30	0	4	142	29	72.28	20.7	28	73.18	25	1	0	0	0	0	4	73.17198	21.31471	136	76.16089	16.27185	135	0			4	66001	4
51372	106	51	55	30	1	1	1	""	3	3	27.27	75	99	33.33	65	102	66001	"èÖåÖá"	11	9	5	1	34	0	3	106	32	57.16	37.5	31	71.39	35.5	1	0	0	0	0	3	64.68961	33.31765	102	74.75657	27.26465	99	0			9	66001	9
51372	106	51	55	30	1	1	1	""	3	3	27.27	75	99	33.33	65	102	66001	"èÖåÖá"	11	9	5	2	37	0	3	106	37	70.14	21.6	37	77.08	32.4	1	0	0	0	0	3	64.68961	33.31765	102	74.75657	27.26465	99	0			9	66001	9
51372	106	51	55	30	1	1	1	""	3	3	27.27	75	99	33.33	65	102	66001	"èÖåÖá"	11	9	5	3	35	0	3	106	33	65.88	42.4	31	75.35	12.9	1	0	0	0	0	3	64.68961	33.31765	102	74.75657	27.26465	99	0			9	66001	9
51375	28	11	17	10	1	1	1	""	1	1	59.09	58	22	34.78	55	23	24000	"ÑÉÖÑâ òÖÄ"	11	16	5	1	28	0	1	28	23	54.52	34.8	22	57.59	59.1	1	0	0	0	0	1	54.52	34.8	23	57.59	59.1	22	0			16	24000	16
51412	37	20	17	8	1	1	1	""	1	1	21.62	72	37	40.54	67	37	66001	"èÖåÖá"	11	3	5	1	37	0	1	37	37	66.97	40.5	37	71.78	21.6	1	0	0	0	0	1	66.97	40.5	37	71.78	21.6	37	0			3	66001	3
61001	55	27	28	13	2	2	1	"1"	2	2	32.08	68	53	35.85	60	53	4002	"åÄÖéô èÅÄ"	12	45	5	1	28	0	2	55	27	62	37	27	63.59	44.4	1	0	0	0	0	2	59.52755	35.82264	53	68.14736	32.03773	53	0			45	4002	45
61001	55	27	28	13	2	2	1	"1"	2	2	32.08	68	53	35.85	60	53	4002	"åÄÖéô èÅÄ"	12	45	5	2	27	0	2	55	26	56.96	34.6	26	72.88	19.2	1	0	0	0	0	2	59.52755	35.82264	53	68.14736	32.03773	53	0			45	4002	45
61003	69	40	29	15	1	1	1	"2"	3	2	27.78	76	54	16.67	64	54	26005	"öåâÄ"	11	10	5	1	29	0	2	55	28	66.32	10.7	28	78.64	17.9	1	0	0	0	0	2	64.46148	16.67037	54	76.03519	27.81852	54	0			10	26005	10
61003	69	40	29	15	1	1	1	"2"	3	2	27.78	76	54	16.67	64	54	26005	"öåâÄ"	11	10	5	2	26	0	2	55	26	62.46	23.1	26	73.23	38.5	1	0	0	0	0	2	64.46148	16.67037	54	76.03519	27.81852	54	0			10	26005	10
61004	18	9	9	8	2	1	1	"4"	1	1	11.76	74	17	5.88	71	17	26005	"öåâÄ"	12	14	5	1	18	0	1	18	17	70.76	5.9	17	73.88	11.8	1	0	0	0	0	1	70.76	5.9	17	73.88	11.8	17	0			14	26005	14
61005	49	28	21	11	1	2	1	"5"	2	1	18.42	76	38	18.42	67	38	7724	"çâêÖéÄ"	11	26	5	1	38	0	1	38	38	66.58	18.4	38	76.18	18.4	1	0	0	0	0	1	66.58	18.4	38	76.18	18.4	38	0			26	7724	26
61006	24	12	12	8	1	2	1	"5"	1	1	36.84	64	19	28.57	68	21	315	"çâóîÄ"	11	33	5	1	24	0	1	24	21	67.48	28.6	19	64.05	36.8	1	0	0	0	0	1	67.48	28.6	21	64.05	36.8	19	0			33	315	33
61007	44	28	16	12	1	2	1	"5"	2	1	20	72	35	19.44	69	36	315	"çâóîÄ"	11	32	5	1	36	0	1	36	36	68.86	19.4	35	71.8	20	1	0	0	0	0	1	68.86	19.4	36	71.8	20	35	0			32	315	32
61008	33	16	17	9	2	2	1	"7"	2	1	36.36	74	22	45.45	58	22	315	"çâóîÄ"	12	50	5	1	24	0	1	24	22	58.09	45.5	22	74.14	36.4	1	0	0	0	0	1	58.09	45.5	22	74.14	36.4	22	0			50	315	50
61009	88	49	39	15	1	2	1	"3"	3	2	18.84	76	69	27.54	62	69	703	"ÉÖÉôÄ"	11	15	5	1	41	0	2	81	34	63.18	29.4	34	76.21	17.6	1	0	0	1	0	2	63.18	29.4	34	76.21	17.6	34	0			15	703	15
61009	88	49	39	15	1	2	1	"3"	3	2	18.84	76	69	27.54	62	69	703	"ÉÖÉôÄ"	11	15	5	2	40	0	2	81	35	60.85371	25.73314	35	75.796	20.04457		1	0	1	0	2	63.18	29.4	34	76.21	17.6	34	1	35	35	15	703	15
61012	61	27	34	19	1	1	1	"1"	2	2	13.79	79	58	15.52	70	58	71001	"èÖåóôÄ"	11	7	5	1	29	0	2	61	29	71.79	10.3	29	80.76	17.2	1	0	0	0	0	2	70.395	15.5	58	79.05	13.75	58	0			7	71001	7
61012	61	27	34	19	1	1	1	"1"	2	2	13.79	79	58	15.52	70	58	71001	"èÖåóôÄ"	11	7	5	2	32	0	2	61	29	69	20.7	29	77.34	10.3	1	0	0	0	0	2	70.395	15.5	58	79.05	13.75	58	0			7	71001	7
61013	36	21	15	15	1	1	1	"6"	2	2	41.67	66	36	25	66	36	71001	"èÖåóôÄ"	11	32	5	2	18	0	2	36	18	64.22	11.1	18	64.11	38.9	1	0	0	1	0	2	64.22	11.1	18	64.11	38.9	18	0			32	71001	32
61013	36	21	15	15	1	1	1	"6"	2	2	41.67	66	36	25	66	36	71001	"èÖåóôÄ"	11	32	5	1	18	0	2	36	18	67.78	38.9	18	67.89	44.44		1	0	1	0	2	64.22	11.1	18	64.11	38.9	18	1	18	18	32	71001	32
61016	61	27	34	17	1	1	1	"4"	2	2	31.91	69	47	34.04	68	47	71001	"èÖåóôÄ"	11	28	5	1	30	0	2	61	23	69.96	21.7	23	69	26.1	1	0	0	0	0	2	68.38724	34.00638	47	68.57617	31.92128	47	0			28	71001	28
61016	61	27	34	17	1	1	1	"4"	2	2	31.91	69	47	34.04	68	47	71001	"èÖåóôÄ"	11	28	5	2	31	0	2	61	24	66.88	45.8	24	68.17	37.5	1	0	0	0	0	2	68.38724	34.00638	47	68.57617	31.92128	47	0			28	71001	28
61018	66	30	36	19	2	1	1	"3"	2	2	15.38	79	65	27.69	71	65	71001	"èÖåóôÄ"	12	14	5	1	34	0	2	66	33	76.55	18.2	33	79.85	12.1	1	0	0	0	0	2	71.11	27.70154	65	79.21492	15.39846	65	0			14	71001	14
61018	66	30	36	19	2	1	1	"3"	2	2	15.38	79	65	27.69	71	65	71001	"èÖåóôÄ"	12	14	5	2	32	0	2	66	32	65.5	37.5	32	78.56	18.8	1	0	0	0	0	2	71.11	27.70154	65	79.21492	15.39846	65	0			14	71001	14
61019	30	19	11	12	2	1	1	"8"	1	1	10.71	78	28	7.14	75	28	71001	"èÖåóôÄ"	12	44	5	1	30	0	1	30	28	75.29	7.1	28	78.07	10.7	1	0	0	0	0	1	75.29	7.1	28	78.07	10.7	28	0			44	71001	44
61020	72	36	36	22	2	1	1	"8"	3	2	37.7	68	61	30	61	60	71001	"èÖåóôÄ"	12	48	5	2	31	0	2	61	31	55.84	41.9	31	66.77	35.5	1	0	0	1	0	2	55.84	41.9	31	66.77	35.5	31	0			48	71001	48
61020	72	36	36	22	2	1	1	"8"	3	2	37.7	68	61	30	61	60	71001	"èÖåóôÄ"	12	48	5	1	30	0	2	61	29	66.51586	17.27931	30	69.271	39.97333		1	0	1	0	2	55.84	41.9	31	66.77	35.5	31	1	30	29	48	71001	48
61021	110	56	54	21	1	1	1	"1"	4	3	22.58	76	93	27.17	63	92	1552	"ÑâÅÖà òÄÅ"	11	4	5	1	30	0	3	95	30	62.17	23.3	30	76.77	23.3	1	0	0	1	0	3	62.60476	23.77143	63	73.85762	28.5381	63	0			4	1552	4
61021	110	56	54	21	1	1	1	"1"	4	3	22.58	76	93	27.17	63	92	1552	"ÑâÅÖà òÄÅ"	11	4	5	2	34	0	3	95	33	63	24.2	33	71.21	33.3	1	0	0	1	0	3	62.60476	23.77143	63	73.85762	28.5381	63	0			4	1552	4
61021	110	56	54	21	1	1	1	"1"	4	3	22.58	76	93	27.17	63	92	1552	"ÑâÅÖà òÄÅ"	11	4	5	3	31	0	3	95	29	63.85862	34.5531	30	80.499	10.068		1	0	1	0	3	62.60476	23.77143	63	73.85762	28.5381	63	1	30	29	4	1552	4
61022	13	7	6	5	1	1	1	"0"	1	1	23.08	73	13	46.15	68	13	3996	"âòÄÅ"	11	1	5	1	12	0	1	12	13	67.85	46.2	13	72.92	23.1	1	0	0	0	0	1	67.85	46.2	13	72.92	23.1	13	0			1	3996	1
61023	89	42	47	19	1	1	1	"2"	3	3	30	73	80	34.52	58	84	90001	"íÅô òÄÅ"	11	23	5	1	32	0	3	93	29	58.48	34.5	29	73.83	24.1	1	0	0	1	0	3	59.32618	30.90727	55	73.75755	26.40943	53	0			23	90001	23
61023	89	42	47	19	1	1	1	"2"	3	3	30	73	80	34.52	58	84	90001	"íÅô òÄÅ"	11	23	5	3	29	0	3	93	26	60.27	26.9	24	73.67	29.2	1	0	0	1	0	3	59.32618	30.90727	55	73.75755	26.40943	53	0			23	90001	23
61023	89	42	47	19	1	1	1	"2"	3	3	30	73	80	34.52	58	84	90001	"íÅô òÄÅ"	11	23	5	2	32	0	3	93	29	55.48483	41.37172	27	71.51296	37.04815		1	0	1	0	3	59.32618	30.90727	55	73.75755	26.40943	53	1	27	29	23	90001	23
61024	89	43	46	12	1	1	1	"4"	3	3								""			5	1	35	0	3	90	35	58.63	48.6	35	79	14.3	1	0	1	0	3	3	59.744	34.44778	90	74.64056	20.21573	89	0			20	90001	20
61024	89	43	46	12	1	1	1	"4"	3	3								""			5	2	28	0	3	90	28	61.96	25	27	75.96	18.5	1	0	1	0	3	3	59.744	34.44778	90	74.64056	20.21573	89	0			20	90001	20
61024	89	43	46	12	1	1	1	"4"	3	3								""			5	3	27	0	3	90	27	58.89	25.9	27	67.67	29.6	1	0	1	0	3	3	59.744	34.44778	90	74.64056	20.21573	89	0			20	90001	20
61025	62	32	30	16	1	1	1	"4"	2	2	40	68	55	23.33	63	60	90001	"íÅô òÄÅ"	11	23	5	2	33	0	2	65	31	65.55	12.9	29	65.79	48.3	1	0	0	1	0	2	65.55	12.9	31	65.79	48.3	29	0			23	90001	23
61025	62	32	30	16	1	1	1	"4"	2	2	40	68	55	23.33	63	60	90001	"íÅô òÄÅ"	11	23	5	1	32	0	2	65	29	60.27414	34.47931	26	70.465	30.74231		1	0	1	0	2	65.55	12.9	31	65.79	48.3	29	1	26	29	23	90001	23
61026	55	28	27	19	1	1	1	"5"	2	2	46.15	62	52	41.51	57	53	90001	"íÅô òÄÅ"	11	31	5	1	28	0	2	56	25	62.64	40	25	63.68	48	1	0	0	0	0	2	57.43623	41.53207	53	61.655	46.13077	52	0			31	90001	31
61026	55	28	27	19	1	1	1	"5"	2	2	46.15	62	52	41.51	57	53	90001	"íÅô òÄÅ"	11	31	5	2	28	0	2	56	28	52.79	42.9	27	59.78	44.4	1	0	0	0	0	2	57.43623	41.53207	53	61.655	46.13077	52	0			31	90001	31
61027	69	32	37	22	1	1	1	"4"	2	2	41.94	62	62	43.48	55	69	90001	"íÅô òÄÅ"	11	31	5	1	35	0	2	71	34	57.29	41.2	32	62.38	34.4	1	0	0	0	0	2	55.38783	43.48261	69	61.98806	41.94839	62	0			31	90001	31
61027	69	32	37	22	1	1	1	"4"	2	2	41.94	62	62	43.48	55	69	90001	"íÅô òÄÅ"	11	31	5	2	36	0	2	71	35	53.54	45.7	30	61.57	50	1	0	0	0	0	2	55.38783	43.48261	69	61.98806	41.94839	62	0			31	90001	31
61030	57	31	26	17	1	1	1	"4"	2	2	29.09	73	55	12.73	70	55	90001	"íÅô òÄÅ"	11	15	5	1	28	0	2	57	27	70.96	3.7	27	72.41	18.5	1	0	0	0	0	2	69.616	12.71091	55	73.14818	29.08909	55	0			15	90001	15
61030	57	31	26	17	1	1	1	"4"	2	2	29.09	73	55	12.73	70	55	90001	"íÅô òÄÅ"	11	15	5	2	29	0	2	57	28	68.32	21.4	28	73.86	39.3	1	0	0	0	0	2	69.616	12.71091	55	73.14818	29.08909	55	0			15	90001	15
61031	38	23	15	13	1	1	1	"4"	1	1	50	67	36	21.62	67	37	90001	"íÅô òÄÅ"	11	28	5	1	38	0	1	38	37	66.59	21.6	36	66.83	50	1	0	0	0	0	1	66.59	21.6	37	66.83	50	36	0			28	90001	28
61032	109	59	50	20	1	1	1	"2"	5	3	45.78	65	83	27.91	60	86	90001	"íÅô òÄÅ"	11	17	5	1	28	0	3	86	30	58.8	26.7	28	66.46	46.4	1	0	0	0	0	3	59.65302	27.93721	86	65.39651	45.79518	83	0			17	90001	17
61032	109	59	50	20	1	1	1	"2"	5	3	45.78	65	83	27.91	60	86	90001	"íÅô òÄÅ"	11	17	5	2	30	0	3	86	28	63.79	28.6	28	69.18	28.6	1	0	0	0	0	3	59.65302	27.93721	86	65.39651	45.79518	83	0			17	90001	17
61032	109	59	50	20	1	1	1	"2"	5	3	45.78	65	83	27.91	60	86	90001	"íÅô òÄÅ"	11	17	5	3	28	0	3	86	28	56.43	28.6	27	60.37	63	1	0	0	0	0	3	59.65302	27.93721	86	65.39651	45.79518	83	0			17	90001	17
61033	93	50	43	22	1	1	1	"2"	3	3	46.05	63	76	32.56	60	86	90001	"íÅô òÄÅ"	11	10	5	1	33	0	3	98	31	59.71	41.9	23	66.22	47.8	1	0	0	0	0	3	59.64	32.54419	86	63.38355	46.05526	76	0			10	90001	10
61033	93	50	43	22	1	1	1	"2"	3	3	46.05	63	76	32.56	60	86	90001	"íÅô òÄÅ"	11	10	5	2	32	0	3	98	29	64.55	20.7	27	64.89	55.6	1	0	0	0	0	3	59.64	32.54419	86	63.38355	46.05526	76	0			10	90001	10
61033	93	50	43	22	1	1	1	"2"	3	3	46.05	63	76	32.56	60	86	90001	"íÅô òÄÅ"	11	10	5	3	33	0	3	98	26	54.08	34.6	26	59.31	34.6	1	0	0	0	0	3	59.64	32.54419	86	63.38355	46.05526	76	0			10	90001	10
61035	23	12	11	10	2	1	1	"6"	1	1	42.86	71	21	63.64	52	22	90001	"íÅô òÄÅ"	12	38	5	1	22	0	1	22	22	51.59	63.6	21	70.9	42.9	1	0	0	0	0	1	51.59	63.6	22	70.9	42.9	21	0			38	90001	38
61037	73	31	42	19	2	1	1	"3"	2	2	20.59	77	68	34.85	64	66	90001	"íÅô òÄÅ"	12	20	5	1	31	0	2	73	28	61.64	39.3	29	72.72	34.5	1	0	0	0	0	2	64.25394	34.86666	66	77.39426	20.62059	68	0			20	90001	20
61037	73	31	42	19	2	1	1	"3"	2	2	20.59	77	68	34.85	64	66	90001	"íÅô òÄÅ"	12	20	5	2	42	0	2	73	38	66.18	31.6	39	80.87	10.3	1	0	0	0	0	2	64.25394	34.86666	66	77.39426	20.62059	68	0			20	90001	20
61038	47	21	26	16	2	1	1	"7"	2	2	41.86	68	43	39.53	61	43	90001	"íÅô òÄÅ"	12	40	5	1	25	0	2	47	22	64.95	31.8	22	69.18	40.9	1	0	0	0	0	2	60.60349	39.51628	43	67.5586	41.87674	43	0			40	90001	40
61038	47	21	26	16	2	1	1	"7"	2	2	41.86	68	43	39.53	61	43	90001	"íÅô òÄÅ"	12	40	5	2	22	0	2	47	21	56.05	47.6	21	65.86	42.9	1	0	0	0	0	2	60.60349	39.51628	43	67.5586	41.87674	43	0			40	90001	40
61040	21	15	6	9	2	1	1	"6"	1	1	66.67	58	18	55.56	47	18	90001	"íÅô òÄÅ"	12	53	5	1	21	0	1	21	18	47.22	55.6	18	57.89	66.7	1	0	0	0	0	1	47.22	55.6	18	57.89	66.7	18	0			53	90001	53
61042	31	19	12	9	2	2	1	"8"	2	1	25	66	24	33.33	56	24	7237	"âÉÇÑ öâÅ"	12	45	5	1	23	0	1	23	24	55.88	33.3	24	66.33	25	1	0	0	0	0	1	55.88	33.3	24	66.33	25	24	0			45	7237	45
61047	20	8	12	7	2	2	1	"8"	1	1	33.33	77	18	22.22	71	18	7468	"ÑâãòÅ"	12	36	5	1	20	0	1	20	18	70.83	22.2	18	76.89	33.3	1	0	0	0	0	1	70.83	22.2	18	76.89	33.3	18	0			36	7468	36
61049	98	47	51	17	1	1	1	"1"	4	3	14.63	78	82	33.73	67	83	4242	"çâÅÇ"	11	2	5	1	33	0	3	94	29	69.97	27.6	29	77.9	6.9	1	0	0	0	0	3	66.7853	33.71566	83	78.35415	14.62805	82	0			2	4242	2
61049	98	47	51	17	1	1	1	"1"	4	3	14.63	78	82	33.73	67	83	4242	"çâÅÇ"	11	2	5	2	30	0	3	94	27	65.22	40.7	26	78.73	7.7	1	0	0	0	0	3	66.7853	33.71566	83	78.35415	14.62805	82	0			2	4242	2
61049	98	47	51	17	1	1	1	"1"	4	3	14.63	78	82	33.73	67	83	4242	"çâÅÇ"	11	2	5	3	31	0	3	94	27	64.93	33.3	27	78.48	29.6	1	0	0	0	0	3	66.7853	33.71566	83	78.35415	14.62805	82	0			2	4242	2
61055	62	30	32	13	2	1	1	"2"	2	2	16.42	81	67	28.36	70	67	6924	"òâîô"	12	9	5	2	29	0	2	62	33	68.88	33.3	33	79.18	21.2	1	0	0	1	0	2	68.88	33.3	33	79.18	21.2	33	0			9	6924	9
61055	62	30	32	13	2	1	1	"2"	2	2	16.42	81	67	28.36	70	67	6924	"òâîô"	12	9	5	1	33	0	2	62	34	71.08706	23.56529	34	82.76647	11.78059		1	0	1	0	2	68.88	33.3	33	79.18	21.2	33	1	34	34	9	6924	9
61058	57	33	24	8	1	2	1	"5"	2	2	20.59	71	34	23.53	69	34	22004	"ÑêÖéâÉ"	11	32	5	1	29	0	2	57	14	79.36	21.4	14	74.29	21.4	1	0	0	0	0	2	69.00117	23.51765	34	71.06059	20.57647	34	0			32	22004	32
61058	57	33	24	8	1	2	1	"5"	2	2	20.59	71	34	23.53	69	34	22004	"ÑêÖéâÉ"	11	32	5	2	28	0	2	57	20	61.75	25	20	68.8	20	1	0	0	0	0	2	69.00117	23.51765	34	71.06059	20.57647	34	0			32	22004	32
61063	21	12	9	6	1	1	1	"1"	1	1	52.38	70	21	47.62	60	21	4069	"ÉÖÉôÄ-òÖñá"	11	0	5	1	21	0	1	21	21	59.86	47.6	21	70.05	52.4	1	0	0	0	0	1	59.86	47.6	21	70.05	52.4	21	0			0	4069	0
61064	14	6	8	9	1	1	1	"1"	1	1	20	83	15	13.33	77	15	3970	"çâòñá"	11	1	5	1	16	0	1	16	15	77.2	13.3	15	82.67	20	1	0	0	0	0	1	77.2	13.3	15	82.67	20	15	0			1	3970	1
61065	24	14	10	5	1	1	1	"0"	1	1	8.33	87	24	16.67	75	24	3582	"âãÉòé Éâ"	11	1	5	1	24	0	1	24	24	74.88	16.7	24	87.17	8.3	1	0	0	0	0	1	74.88	16.7	24	87.17	8.3	24	0			1	3582	1
61070	101	53	48	20	1	2	1	"5"	4	3	44.44	60	81	65.43	45	81	8318	"çáÖòâ"	11	35	5	2	31	0	3	93	26	49	65.4	26	57.81	50	1	0	0	1	0	3	44.60255	67.29818	55	59.12818	45.46545	55	0			35	8318	35
61070	101	53	48	20	1	2	1	"5"	4	3	44.44	60	81	65.43	45	81	8318	"çáÖòâ"	11	35	5	3	31	0	3	93	29	40.66	69	29	60.31	41.4	1	0	0	1	0	3	44.60255	67.29818	55	59.12818	45.46545	55	0			35	8318	35
