schlcode	c_size	c_boys	c_girls	c_numcl	c_pik	c_status	c_leom	c_tip	c_num4rd	c_type	flgrm4	mrkgrm4	ngrm4	flmth4	mrkmth4	nmth4	towncode	townname	popcode	tip_a	grade	classid	classize	_type_	_freq_	cohsize	mathsize	avgmath	passmath	verbsize	avgverb	passverb	studchk	misskov2	missagg	nmiss_k	nmiss_a	classct	math_n	flmath_n	nmath_n	verb_n	flverb_n	nverb_n	impute	nverb_m	nmath_m	tip_s	townid	tipuach
11170	75	40	35	12	2	2	1	"1"	2	2	9	81	75	27.63	72	76	36178	"Ñòîí"	12	2	4	1	40	0	2	75	40	71.847	35.037	39	78.72	9.646153		1	0	1	0	2	72.17	19.4	36	83.47	8.3	36	1	39	40	2	36178	2
11171	93	47	46	23	2	2	1	"2"	3	3	7	76	84	31.76	74	85	36160	"çâéÉÄ Ñåíé"	12	8	4	1	47	0	3	93	25	78.76	32	24	78.67	8.3	1	0	0	1	0	3	76.6293	25.59535	43	76.38143	7.142857	42	0			8	36160	8
11171	93	47	46	23	2	2	1	"2"	3	3	7	76	84	31.76	74	85	36160	"çâéÉÄ Ñåíé"	12	8	4	3	24	0	3	93	18	73.67	16.7	18	73.33	5.6	1	0	0	1	0	3	76.6293	25.59535	43	76.38143	7.142857	42	0			8	36160	8
11171	93	47	46	23	2	2	1	"2"	3	3	7	76	84	31.76	74	85	36160	"çâéÉÄ Ñåíé"	12	8	4	2	22	0	3	93	42	71.3081	38.07143	42	75.61857	6.857143		1	0	1	0	3	76.6293	25.59535	43	76.38143	7.142857	42	1	42	42	8	36160	8
11172	15	6	9	6	2	2	1	"2"	1	1	7	75	15	20	79	15	35758	"èÖòÖá öâÅ"	12	7	4	1	15	0	1	15	15	79	20	15	75.33	6.7	1	0	0	0	0	1	79	20	15	75.33	6.7	15	0			7	35758	7
11181	84	42	42	16	1	1	1	"3"	3	2	10	74	69	20.29	73	69	30007	"çâåôÖòâ"	11	8	4	1	35	0	1	35	69	73	20.29	69	74	10		1	0	1	0	1							1			8	30007	8
11182	54	24	30	16	2	1	1	"3"	2	2	19	71	48	52.08	63	48	30007	"çâåôÖòâ"	12	9	4	1	30	0	2	54	24	63.75	66.7	24	71.83	8.3	1	0	0	0	0	2	63.415	52.1	48	71.205	18.75	48	0			9	30007	9
11182	54	24	30	16	2	1	1	"3"	2	2	19	71	48	52.08	63	48	30007	"çâåôÖòâ"	12	9	4	2	24	0	2	54	24	63.08	37.5	24	70.58	29.2	1	0	0	0	0	2	63.415	52.1	48	71.205	18.75	48	0			9	30007	9
11183	71	31	40	13	1	1	1	"1"	2	2	11	74	62	36.92	69	65	30007	"çâåôÖòâ"	11	1	4	1	36	0	2	71	35	73.37	28.6	35	78.6	5.7	1	0	0	0	0	2	68.92077	36.95385	65	74.145	11.27419	62	0			1	30007	1
11183	71	31	40	13	1	1	1	"1"	2	2	11	74	62	36.92	69	65	30007	"çâåôÖòâ"	11	1	4	2	35	0	2	71	30	63.73	46.7	27	68.37	18.5	1	0	0	0	0	2	68.92077	36.95385	65	74.145	11.27419	62	0			1	30007	1
11184	99	57	42	16	2	2	1	"1"	3	3	6	78	93	26.6	72	94	35741	"åÄ öâÅ"	12	5	4	1	33	0	3	99	29	77.03	24.1	28	79.04	0	1	0	0	1	0	3	71.59404	24.98462	52	78.96616	3.830769	52	0			5	35741	5
11184	99	57	42	16	2	2	1	"1"	3	3	6	78	93	26.6	72	94	35741	"åÄ öâÅ"	12	5	4	2	33	0	3	99	23	64.74	26.1	24	78.88	8.3	1	0	0	1	0	3	71.59404	24.98462	52	78.96616	3.830769	52	0			5	35741	5
11184	99	57	42	16	2	2	1	"1"	3	3	6	78	93	26.6	72	94	35741	"åÄ öâÅ"	12	5	4	3	33	0	3	99	42	72.50262	28.6	41	76.77464	8.75122		1	0	1	0	3	71.59404	24.98462	52	78.96616	3.830769	52	1	41	42	5	35741	5
11187	119	60	59	25	1	1	1	"1"	3	3	6	77	109	23.85	72	109	30007	"çâåôÖòâ"	11	4	4	1	40	0	3	119	38	75.08	18.4	38	78.5	7.9	1	0	0	1	0	3	75.28616	19.16712	73	78.30342	4.112329	73	0			4	30007	4
11187	119	60	59	25	1	1	1	"1"	3	3	6	77	109	23.85	72	109	30007	"çâåôÖòâ"	11	4	4	2	39	0	3	119	35	75.51	20	35	78.09	0	1	0	0	1	0	3	75.28616	19.16712	73	78.30342	4.112329	73	0			4	30007	4
11187	119	60	59	25	1	1	1	"1"	3	3	6	77	109	23.85	72	109	30007	"çâåôÖòâ"	11	4	4	3	40	0	3	119	36	65.33639	33.34583	36	74.35694	9.827778		1	0	1	0	3	75.28616	19.16712	73	78.30342	4.112329	73	1	36	36	4	30007	4
11188	41	17	24	12	1	1	1	"1"	2	2	38	58	37	61.11	39	36	30007	"çâåôÖòâ"	11	12	4	1	21	0	2	37	20	37.25	50	21	58.38	47.6	1	0	0	0	0	2	39.08556	61.11111	36	58.40594	37.82703	37	0			12	30007	12
11188	41	17	24	12	1	1	1	"1"	2	2	38	58	37	61.11	39	36	30007	"çâåôÖòâ"	11	12	4	2	16	0	2	37	16	41.38	75	16	58.44	25	1	0	0	0	0	2	39.08556	61.11111	36	58.40594	37.82703	37	0			12	30007	12
11189	31	0	31	10	2	1	1	"3"	1	1	3	77	30	26.67	59	30	30007	"çâåôÖòâ"	12	11	4	1	33	0	1	33	30	59.07	26.7	30	76.63	3.3	1	0	0	0	0	1	59.07	26.7	30	76.63	3.3	30	0			11	30007	11
11190	86	44	42	17	1	1	1	"1"	3	3	4	71	81	30.49	68	82	30007	"çâåôÖòâ"	11	5	4	1	29	0	3	86	29	65.83	37.9	29	71.69	6.9	1	0	0	0	0	3	68.18634	30.46585	82	70.75321	3.704938	81	0			5	30007	5
11190	86	44	42	17	1	1	1	"1"	3	3	4	71	81	30.49	68	82	30007	"çâåôÖòâ"	11	5	4	2	27	0	3	86	26	64.58	34.6	25	65.08	4	1	0	0	0	0	3	68.18634	30.46585	82	70.75321	3.704938	81	0			5	30007	5
11190	86	44	42	17	1	1	1	"1"	3	3	4	71	81	30.49	68	82	30007	"çâåôÖòâ"	11	5	4	3	30	0	3	86	27	74.19	18.5	27	75	0	1	0	0	0	0	3	68.18634	30.46585	82	70.75321	3.704938	81	0			5	30007	5
11196	29	15	14	6	2	2	1	"1"	1	1	21	74	29	34.48	69	29	35733	"ôâéåá"	12	0	4	1	29	0	1	29	29	69.07	34.5	29	73.66	20.7	1	0	0	0	0	1	69.07	34.5	29	73.66	20.7	29	0			0	35733	0
11201	84	47	37	18	1	1	1	"1"	3	3	24	71	76	27.85	71	79	30007	"çâåôÖòâ"	11	3	4	1	28	0	3	84	25	72.76	28	24	70.96	20.8	1	0	0	1	0	3	74.42154	23.06731	52	72.04	23.5	51	0			3	30007	3
11201	84	47	37	18	1	1	1	"1"	3	3	24	71	76	27.85	71	79	30007	"çâåôÖòâ"	11	3	4	2	28	0	3	84	27	75.96	18.5	27	73	25.9	1	0	0	1	0	3	74.42154	23.06731	52	72.04	23.5	51	0			3	30007	3
11201	84	47	37	18	1	1	1	"1"	3	3	24	71	76	27.85	71	79	30007	"çâåôÖòâ"	11	3	4	3	28	0	3	84	27	64.41037	37.06111	25	68.8784	25.02		1	0	1	0	3	74.42154	23.06731	52	72.04	23.5	51	1	25	27	3	30007	3
11203	22	8	14	8	1	1	1	""	1	1	9	72	23	30.43	72	23	2865	"ÑôéáÑ Ñåíé"	11	0	4	1	22	0	1	22	23	71.87	30.4	23	71.91	8.7	1	0	0	0	0	1	71.87	30.4	23	71.91	8.7	23	0			0	2865	0
11205	27	11	16	8	2	2	1	"0"	1	1	4	76	25	16	69	25	36384	"çâéÉÄ òîã"	12	3	4	1	27	0	1	27	25	69.32	16	25	76.52	4	1	0	0	0	0	1	69.32	16	25	76.52	4	25	0			3	36384	3
11207	81	40	41	15	1	1	1	"2"	3	3	12	76	68	30.3	68	66	26104	"ôéô öâÅ"	11	10	4	1	27	0	3	81	21	63	33.3	22	74.14	18.2	1	0	0	0	0	3	67.98545	30.28636	66	76.3678	11.76029	68	0			10	26104	10
11207	81	40	41	15	1	1	1	"2"	3	3	12	76	68	30.3	68	66	26104	"ôéô öâÅ"	11	10	4	2	24	0	3	81	18	71.56	38.9	19	79.47	10.5	1	0	0	0	0	3	67.98545	30.28636	66	76.3678	11.76029	68	0			10	26104	10
11207	81	40	41	15	1	1	1	"2"	3	3	12	76	68	30.3	68	66	26104	"ôéô öâÅ"	11	10	4	3	30	0	3	81	27	69.48	22.2	27	76	7.4	1	0	0	0	0	3	67.98545	30.28636	66	76.3678	11.76029	68	0			10	26104	10
11209	31	18	13	10	1	2	1	"0"	1	1	3	68	31	38.71	65	31	36525	"ÑâòÄ öâÅ"	11	0	4	1	31	0	1	31	31	65	38.71	31	68	3		1	0	1	0	1							1			0	36525	0
11212	20	12	8	9	2	2	1	"0"	1	1	0	78	17	33.33	74	18	36418	"Ñåâô"	12	2	4	1	20	0	1	20	18	74.56	33.3	17	78.41	0	1	0	0	0	0	1	74.56	33.3	18	78.41	0	17	0			2	36418	2
11213	108	56	52	18	1	1	1	"1"	3	3	8	76	104	22.33	66	103	30007	"çâåôÖòâ"	11	7	4	1	38	0	3	108	35	63.54	31.4	35	75.4	5.7	1	0	0	0	0	3	66.3268	22.34757	103	76.145	7.692307	104	0			7	30007	7
11213	108	56	52	18	1	1	1	"1"	3	3	8	76	104	22.33	66	103	30007	"çâåôÖòâ"	11	7	4	2	32	0	3	108	32	66.84	18.8	32	75	9.4	1	0	0	0	0	3	66.3268	22.34757	103	76.145	7.692307	104	0			7	30007	7
11213	108	56	52	18	1	1	1	"1"	3	3	8	76	104	22.33	66	103	30007	"çâåôÖòâ"	11	7	4	3	38	0	3	108	36	68.58	16.7	37	77.84	8.1	1	0	0	0	0	3	66.3268	22.34757	103	76.145	7.692307	104	0			7	30007	7
11215	21	15	6	4	2	2	1	"0"	1	1	20	76	20	33.33	72	21	35766	"Öáâòâ Ñîñé"	12	0	4	1	21	0	1	21	21	72.14	33.3	20	76.4	20	1	0	0	0	0	1	72.14	33.3	21	76.4	20	20	0			0	35766	0
11217	155	84	71	23	1	2	1	"1"	4	4	19	69	151	37.75	59	151	36160	"çâéÉÄ Ñåíé"	11	5	4	1	39	0	4	155	38	60.24	26.3	38	73.71	13.2	1	0	0	1	0	4	58.87646	37.16903	113	68.19584	20.35752	113	0			5	36160	5
11217	155	84	71	23	1	2	1	"1"	4	4	19	69	151	37.75	59	151	36160	"çâéÉÄ Ñåíé"	11	5	4	2	39	0	4	155	36	56.22	47.2	36	62.75	36.1	1	0	0	1	0	4	58.87646	37.16903	113	68.19584	20.35752	113	0			5	36160	5
11217	155	84	71	23	1	2	1	"1"	4	4	19	69	151	37.75	59	151	36160	"çâéÉÄ Ñåíé"	11	5	4	3	38	0	4	155	39	60	38.5	39	67.85	12.8	1	0	0	1	0	4	58.87646	37.16903	113	68.19584	20.35752	113	0			5	36160	5
11217	155	84	71	23	1	2	1	"1"	4	4	19	69	151	37.75	59	151	36160	"çâéÉÄ Ñåíé"	11	5	4	4	39	0	4	155	38	59.36737	39.47763	38	71.39132	14.96316		1	0	1	0	4	58.87646	37.16903	113	68.19584	20.35752	113	1	38	38	5	36160	5
11218	103	48	55	19	1	1	1	"2"	3	3	13	74	97	26.8	69	97	30007	"çâåôÖòâ"	11	6	4	1	35	0	3	102	32	70.94	21.9	32	75.41	6.3	1	0	0	0	0	3	68.84639	26.80618	97	73.92062	13.41959	97	0			6	30007	6
11218	103	48	55	19	1	1	1	"2"	3	3	13	74	97	26.8	69	97	30007	"çâåôÖòâ"	11	6	4	2	33	0	3	102	32	63.81	34.4	32	71.38	21.9	1	0	0	0	0	3	68.84639	26.80618	97	73.92062	13.41959	97	0			6	30007	6
11218	103	48	55	19	1	1	1	"2"	3	3	13	74	97	26.8	69	97	30007	"çâåôÖòâ"	11	6	4	3	34	0	3	102	33	71.7	24.2	33	74.94	12.1	1	0	0	0	0	3	68.84639	26.80618	97	73.92062	13.41959	97	0			6	30007	6
11220	138	70	68	24	1	1	1	"1"	4	4	6	79	132	23.31	76	133	30007	"çâåôÖòâ"	11	4	4	1	34	0	4	138	31	74.19	22.6	32	76.81	6.3	1	0	0	1	0	4	76.7995	22.008	100	80.448	6.028	100	0			4	30007	4
11220	138	70	68	24	1	1	1	"1"	4	4	6	79	132	23.31	76	133	30007	"çâåôÖòâ"	11	4	4	2	35	0	4	138	35	76.06	31.4	34	82.94	5.9	1	0	0	1	0	4	76.7995	22.008	100	80.448	6.028	100	0			4	30007	4
11220	138	70	68	24	1	1	1	"1"	4	4	6	79	132	23.31	76	133	30007	"çâåôÖòâ"	11	4	4	4	36	0	4	138	34	79.94	11.8	34	81.38	5.9	1	0	0	1	0	4	76.7995	22.008	100	80.448	6.028	100	0			4	30007	4
11220	138	70	68	24	1	1	1	"1"	4	4	6	79	132	23.31	76	133	30007	"çâåôÖòâ"	11	4	4	3	33	0	4	138	33	73.57727	27.25546	32	74.475	5.9125		1	0	1	0	4	76.7995	22.008	100	80.448	6.028	100	1	32	33	4	30007	4
11221	87	49	38	19	2	1	1	"2"	3	3	7	78	83	25.3	75	83	30007	"çâåôÖòâ"	12	11	4	1	29	0	3	87	29	71.45	34.5	29	75.76	10.3	1	0	0	1	0	3	75.49281	28.06491	57	78.29965	8.72807	57	0			11	30007	11
11221	87	49	38	19	2	1	1	"2"	3	3	7	78	83	25.3	75	83	30007	"çâåôÖòâ"	12	11	4	3	30	0	3	87	28	79.68	21.4	28	80.93	7.1	1	0	0	1	0	3	75.49281	28.06491	57	78.29965	8.72807	57	0			11	30007	11
11221	87	49	38	19	2	1	1	"2"	3	3	7	78	83	25.3	75	83	30007	"çâåôÖòâ"	12	11	4	2	28	0	3	87	26	73.91962	19.23846	26	77.34308	3.211539		1	0	1	0	3	75.49281	28.06491	57	78.29965	8.72807	57	1	26	26	11	30007	11
11222	82	44	38	20	2	1	1	""	3	3	27	64	74	52	54	75	30007	"çâåôÖòâ"	12	3	4	1	27	0	3	82	25	49.2	56	25	60.76	20	1	0	0	1	0	3	51.50941	52.94118	51	61.82549	25.50588	51	0			3	30007	3
11222	82	44	38	20	2	1	1	""	3	3	27	64	74	52	54	75	30007	"çâåôÖòâ"	12	3	4	2	29	0	3	82	26	53.73	50	26	62.85	30.8	1	0	0	1	0	3	51.50941	52.94118	51	61.82549	25.50588	51	0			3	30007	3
11222	82	44	38	20	2	1	1	""	3	3	27	64	74	52	54	75	30007	"çâåôÖòâ"	12	3	4	3	26	0	3	82	24	59.2925	50	23	68.82174	30.31304		1	0	1	0	3	51.50941	52.94118	51	61.82549	25.50588	51	1	23	24	3	30007	3
11225	78	37	41	18	2	1	1	"1"	2	2	13	81	72	36.99	76	73	36509	"ÑöòîÄ"	12	2	4	1	40	0	2	78	38	74.5	50	38	78.34	21.1	1	0	0	0	0	2	75.91918	37.00685	73	80.49805	12.50556	72	0			2	36509	2
11225	78	37	41	18	2	1	1	"1"	2	2	13	81	72	36.99	76	73	36509	"ÑöòîÄ"	12	2	4	2	38	0	2	78	35	77.46	22.9	34	82.91	2.9	1	0	0	0	0	2	75.91918	37.00685	73	80.49805	12.50556	72	0			2	36509	2
11227	123	66	57	22	1	1	1	"1"	3	3	12	72	117	43.1	64	116	37309	"ÅÄÜ öíÅÇ"	11	0	4	1	41	0	3	123	39	63.97	46.2	40	72.7	15	1	0	0	0	0	3	64.21474	43.10862	116	71.63325	11.98205	117	0			2	37309	0
11227	123	66	57	22	1	1	1	"1"	3	3	12	72	117	43.1	64	116	37309	"ÅÄÜ öíÅÇ"	11	0	4	2	42	0	3	123	39	62.72	41	38	70.37	13.2	1	0	0	0	0	3	64.21474	43.10862	116	71.63325	11.98205	117	0			2	37309	0
11227	123	66	57	22	1	1	1	"1"	3	3	12	72	117	43.1	64	116	37309	"ÅÄÜ öíÅÇ"	11	0	4	3	40	0	3	123	38	66	42.1	39	71.77	7.7	1	0	0	0	0	3	64.21474	43.10862	116	71.63325	11.98205	117	0			2	37309	0
11228	31	16	15	11	2	1	1	"2"	1	1	14	68	29	37.93	66	29	30007	"çâåôÖòâ"	12	19	4	1	31	0	1	31	29	66.17	37.9	29	68.17	13.8	1	0	0	0	0	1	66.17	37.9	29	68.17	13.8	29	0			19	30007	19
11233	72	31	41	17	2	2	1	""	2	2	7	73	59	40.98	64	61	26104	"ôéô öâÅ"	12	11	4	1	37	0	2	72	27	69.26	37	27	75.22	3.7	1	0	0	0	0	2	64.42754	40.95738	61	72.57322	6.791525	59	0			11	26104	11
11233	72	31	41	17	2	2	1	""	2	2	7	73	59	40.98	64	61	26104	"ôéô öâÅ"	12	11	4	2	35	0	2	72	34	60.59	44.1	32	70.34	9.4	1	0	0	0	0	2	64.42754	40.95738	61	72.57322	6.791525	59	0			11	26104	11
11234	210	102	108	20	1	2	1	""	6	6								""			4	2	35	0	6	210	31	67.48	41.9	31	76.71	6.5	1	0	1	1	6	6	66.69583	41.65833	156	71.68191	17.18217	157	0			10	10157	10
11234	210	102	108	20	1	2	1	""	6	6								""			4	3	37	0	6	210	34	69.35	44.1	34	73.03	17.6	1	0	1	1	6	6	66.69583	41.65833	156	71.68191	17.18217	157	0			10	10157	10
11234	210	102	108	20	1	2	1	""	6	6								""			4	4	35	0	6	210	31	64.77	48.4	32	67.69	28.1	1	0	1	1	6	6	66.69583	41.65833	156	71.68191	17.18217	157	0			10	10157	10
11234	210	102	108	20	1	2	1	""	6	6								""			4	5	36	0	6	210	35	65.54	40	35	71.17	17.1	1	0	1	1	6	6	66.69583	41.65833	156	71.68191	17.18217	157	0			10	10157	10
11234	210	102	108	20	1	2	1	""	6	6								""			4	6	32	0	6	210	25	66.12	32	25	69.44	16	1	0	1	1	6	6	66.69583	41.65833	156	71.68191	17.18217	157	0			10	10157	10
11234	210	102	108	20	1	2	1	""	6	6								""			4	1	35	0	6	210								1	1	1	6	6	66.69583	41.65833	156	71.68191	17.18217	157	1			10	10157	10
11235	38	23	15	9	1	1	1	"1"	1	1	12	72	33	35.29	65	34	30007	"çâåôÖòâ"	11	8	4	1	38	0	1	38	34	65.35	35.3	33	72.36	12.1	1	0	0	0	0	1	65.35	35.3	34	72.36	12.1	33	0			8	30007	8
11236	11	7	4	3	1	1	1	""	1	1	11	78	9	30	69	10	36012	"Ñâåó"	11	0	4	1	11	0	1	11	10	68.4	30	9	77.44	11.1	1	0	0	0	0	1	68.4	30	10	77.44	11.1	9	0			0	36012	0
11238	20	6	14	6	1	1	1	"1"	1	1	11	69	19	19.05	69	21	30007	"çâåôÖòâ"	11	1	4	1	20	0	1	20	21	69	19.05	19	69	11		1	0	1	0	1							1			1	30007	1
11239	88	50	38	20	2	1	1	""	3	3	16	72	93	55.91	63	93	30007	"çâåôÖòâ"	12	3	4	1	24	0	3	88	26	60.92	46.2	26	71.77	15.4	1	0	0	0	0	3	62.94538	55.95484	93	72.08408	16.11613	93	0			3	30007	3
11239	88	50	38	20	2	1	1	""	3	3	16	72	93	55.91	63	93	30007	"çâåôÖòâ"	12	3	4	2	26	0	3	88	28	60.07	78.6	28	70.32	21.4	1	0	0	0	0	3	62.94538	55.95484	93	72.08408	16.11613	93	0			3	30007	3
11239	88	50	38	20	2	1	1	""	3	3	16	72	93	55.91	63	93	30007	"çâåôÖòâ"	12	3	4	3	38	0	3	88	39	66.36	46.2	39	73.56	12.8	1	0	0	0	0	3	62.94538	55.95484	93	72.08408	16.11613	93	0			3	30007	3
11247	57	31	26	12	1	1	1	""	2	2	23	66	43	34.09	67	44	30007	"çâåôÖòâ"	11	5	4	2	23	0	2	57	21	72.71	28.6	20	68.05	20	1	0	0	1	0	2	72.71	28.6	21	68.05	20	20	0			5	30007	5
11247	57	31	26	12	1	1	1	""	2	2	23	66	43	34.09	67	44	30007	"çâåôÖòâ"	11	5	4	1	34	0	2	57	23	61.78652	39.10261	23	64.21739	25.6087		1	0	1	0	2	72.71	28.6	21	68.05	20	20	1	23	23	5	30007	5
11248	79	39	40	17	1	1	1	"1"	2	2	11	75	75	18.42	70	76	30007	"çâåôÖòâ"	11	5	4	1	39	0	2	79	39	70.51	15.4	39	75.21	10.3	1	0	0	0	0	2	69.92092	18.41842	76	74.9364	10.684	75	0			5	30007	5
11248	79	39	40	17	1	1	1	"1"	2	2	11	75	75	18.42	70	76	30007	"çâåôÖòâ"	11	5	4	2	40	0	2	79	37	69.3	21.6	36	74.64	11.1	1	0	0	0	0	2	69.92092	18.41842	76	74.9364	10.684	75	0			5	30007	5
11249	19	9	10	7	2	1	1	""	1	1	6	77	17	41.18	69	17	37309	"ÅÄÜ öíÅÇ"	12	15	4	1	19	0	1	19	17	69.47	41.2	17	77.47	5.9	1	0	0	0	0	1	69.47	41.2	17	77.47	5.9	17	0			15	37309	15
11250	97	51	46	19	1	1	1	""	3	3	26	62	86	45.98	60	87	36160	"çâéÉÄ Ñåíé"	11	8	4	1	32	0	3	97	29	52.9	55.2	28	54.57	25	1	0	0	1	0	3	56.72881	49.14915	59	58.96655	32.75862	58	0			8	36160	8
11250	97	51	46	19	1	1	1	""	3	3	26	62	86	45.98	60	87	36160	"çâéÉÄ Ñåíé"	11	8	4	2	35	0	3	97	30	60.43	43.3	30	63.07	40	1	0	0	1	0	3	56.72881	49.14915	59	58.96655	32.75862	58	0			8	36160	8
11250	97	51	46	19	1	1	1	""	3	3	26	62	86	45.98	60	87	36160	"çâéÉÄ Ñåíé"	11	8	4	3	30	0	3	97	28	66.89286	39.30214	28	68.28357	12		1	0	1	0	3	56.72881	49.14915	59	58.96655	32.75862	58	1	28	28	8	36160	8
11251	12	5	7	6	2	1	1	""	1	1	8	77	12	16.67	78	12	37093	"èÖòÖá ÄÖÅé"	12	8	4	1	12	0	1	12	7	79.57	0	7	86.86	0	1	0	0	0	0	1	79.57	0	7	86.86	0	7	0			8	37093	8
11256	31	17	14	9	1	1	1	""	1	1	19	72	31	19.35	70	31	30007	"çâåôÖòâ"	11	3	4	1	31	0	1	31	31	70	19.35	31	72	19		1	0	1	0	1							1			3	30007	3
11257	27	14	13	9	2	1	1	""	1	1	12	75	26	39.29	70	28	30007	"çâåôÖòâ"	12	5	4	1	27	0	1	27	28	69.64	39.3	26	75.19	11.5	1	0	0	0	0	1	69.64	39.3	28	75.19	11.5	26	0			5	30007	5
11258	46	22	24	14	1	1	1	""	2	2	12	73	43	13.95	76	43	36087	"çâòîÄ Ñåíé"	11	3	4	1	23	0	2	46	23	73.17	13	23	66.26	13	1	0	0	0	0	2	76.43977	13.93023	43	72.60419	11.60465	43	0			3	36087	3
11258	46	22	24	14	1	1	1	""	2	2	12	73	43	13.95	76	43	36087	"çâòîÄ Ñåíé"	11	3	4	2	23	0	2	46	20	80.2	15	20	79.9	10	1	0	0	0	0	2	76.43977	13.93023	43	72.60419	11.60465	43	0			3	36087	3
11259	43	19	24	14	1	1	1	""	2	2	9	76	45	28.89	64	45	36053	"ÑÄÖôé"	11	0	4	1	22	0	2	43	25	62.08	40	25	75.56	12	1	0	0	0	0	2	63.77778	28.88889	45	76.2	8.888889	45	0			1	36053	0
11259	43	19	24	14	1	1	1	""	2	2	9	76	45	28.89	64	45	36053	"ÑÄÖôé"	11	0	4	2	21	0	2	43	20	65.9	15	20	77	5	1	0	0	0	0	2	63.77778	28.88889	45	76.2	8.888889	45	0			1	36053	0
11260	16	8	8	4	2	1	1	""	1	1	0	82	13	46.15	73	13	35634	"íÖóö"	12	4	4	1	16	0	1	16	13	73.08	46.2	13	81.85	0	1	0	0	0	0	1	73.08	46.2	13	81.85	0	13	0			4	35634	4
11281	29	12	17	8	2	1	1	""	1	1	4	80	28	25	72	28	37705	"çâÄêÖéôá"	12	3	4	1	29	0	1	29	11	82.36	9.1	11	83.45	0	1	0	0	0	0	1	82.36	9.1	11	83.45	0	11	0			3	37705	3
11300	28	14	14	5	2	1	1	""	1	1	11	73	27	51.85	61	27	30007	"çâåôÖòâ"	12	5	4	1	28	0	1	28	13	59.62	53.8	13	71.85	7.7	1	0	0	0	0	1	59.62	53.8	13	71.85	7.7	13	0					5
11306	39	27	12	6	1	1	1	""	1	1	28	71	36	30.56	66	36	30007	"çâåôÖòâ"	11	5	4	1	39	0	1	39	36	65.5	30.6	36	70.69	27.8	1	0	0	0	0	1	65.5	30.6	36	70.69	27.8	36	0					5
11307	30	12	18	5	1	1	1	""	1	1	13	69	23	30.43	67	23	30007	"çâåôÖòâ"	12	5	4	1	30	0	1	30	23	67	30.43	23	69	13		1	0	1	0	1							1					5
11317	29	29	0	9	2	1	1	""	1	1	17	70	24	41.67	68	24	36111	"íÅòÄ öâòó"	12	0	4	1	29	0	1	29	24	67.75	41.7	24	70.17	16.7	1	0	0	0	0	1	67.75	41.7	24	70.17	16.7	24	0					0
21005	18	11	7	5	1	1	1	"0"	1	1	12	83	17	64.71	54	17	2949	"èÖåâÄ"	11	0	4	1	18	0	1	18	17	54.41	64.7	17	82.65	11.8	1	0	0	0	0	1	54.41	64.7	17	82.65	11.8	17	0			0	2949	0
21006	64	30	34	13	1	1	1	"1"	2	2	7	76	54	43.64	59	55	778	"òáôÑ öåâÄ"	11	2	4	2	32	0	2	64	30	60.73	46.7	30	79.6	0	1	0	0	1	0	2	60.73	46.7	30	79.6	0	30	0			2	778	2
21006	64	30	34	13	1	1	1	"1"	2	2	7	76	54	43.64	59	55	778	"òáôÑ öåâÄ"	11	2	4	1	32	0	2	64	25	56.924	39.968	24	71.5	15.75		1	0	1	0	2	60.73	46.7	30	79.6	0	30	1	24	25	2	778	2
21010	22	13	9	6	2	2	1	"6"	1	1	14	66	21	28.57	63	21	6825	"çâóâåÄ"	12	43	4	1	22	0	1	22	21	62.9	28.6	21	65.57	14.3	1	0	0	0	0	1	62.9	28.6	21	65.57	14.3	21	0			43	6825	43
21012	30	12	18	9	1	1	1	"1"	1	1	0	80	20	45	58	20	1768	"çâóâîÄ"	11	1	4	1	30	0	1	30	20	57.5	45	20	79.9	0	1	0	0	0	0	1	57.5	45	20	79.9	0	20	0			1	1768	1
21013	17	7	10	5	1	1	1	"1"	1	1	9	78	11	18.18	75	11	3137	"óîÄ"	11	0	4	1	17	0	1	17	11	75.36	18.2	11	78.36	9.1	1	0	0	0	0	1	75.36	18.2	11	78.36	9.1	11	0			0	3137	0
21021	24	11	13	6	1	1	1	"1"	1	1	0	82	21	19.05	75	21	2428	"ÑàôÑ öâÅ"	11	0	4	1	24	0	1	24	24	70.5	25	24	78.75	4.2	1	0	0	0	0	1	70.5	25	24	78.75	4.2	24	0			0	2428	0
21026	86	45	41	23	1	2	1	"5"	4	3	3	75	66	15.28	73	72	92007	"èÄô öâÅ"	11	27	4	1	29	0	3	77	27	78.37	3.7	24	79.29	0	1	0	0	1	0	3	74.138	11.98	50	75.23913	2.152174	46	0			27	92007	27
21026	86	45	41	23	1	2	1	"5"	4	3	3	75	66	15.28	73	72	92007	"èÄô öâÅ"	11	27	4	2	23	0	3	77	23	69.17	21.7	22	70.82	4.5	1	0	0	1	0	3	74.138	11.98	50	75.23913	2.152174	46	0			27	92007	27
21026	86	45	41	23	1	2	1	"5"	4	3	3	75	66	15.28	73	72	92007	"èÄô öâÅ"	11	27	4	3	25	0	3	77	22	70.41364	22.78	20	74.45	4.95		1	0	1	0	3	74.138	11.98	50	75.23913	2.152174	46	1	20	22	27	92007	27
21028	43	27	16	8	1	2	1	"6"	2	1	21	59	29	28.13	62	32	92007	"èÄô öâÅ"	11	40	4	1	32	0	1	32	32	61.63	28.1	29	59.03	20.7	1	0	0	0	0	1	61.63	28.1	32	59.03	20.7	29	0			40	92007	40
